EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Weight,Label
104108,99.473,51.912,83.051,18.67,-999.0,-999.0,-999.0,2.354,18.67,77.602,0.746,-1.264,-999.0,44.455,-0.547,-2.512,33.147,-1.835,-0.542,43.329,0.967,189.349,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,4.60111106852,b
104109,105.613,12.798,62.487,28.292,-999.0,-999.0,-999.0,3.095,7.143,94.199,0.759,1.409,-999.0,34.781,0.677,1.784,26.392,0.173,-1.446,33.81,-1.878,143.841,1,33.026,1.346,0.867,-999.0,-999.0,-999.0,33.026,0.00150270483101,s
104110,162.08,9.111,88.62,42.757,-999.0,-999.0,-999.0,2.88,3.735,126.871,0.711,-0.287,-999.0,50.455,-1.148,-1.991,35.858,-0.487,1.49,55.283,1.285,165.8,1,40.558,0.453,-1.595,-999.0,-999.0,-999.0,40.558,1.68161144262,b
104111,-999.0,69.532,24.107,17.146,-999.0,-999.0,-999.0,0.822,17.146,59.779,0.984,-1.272,-999.0,30.134,-1.498,-1.206,29.645,-1.178,-1.963,41.132,1.366,120.846,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.91347613306,b
104112,112.553,27.087,76.395,22.527,-999.0,-999.0,-999.0,3.053,22.527,76.624,0.671,1.414,-999.0,45.868,1.685,-0.852,30.756,1.301,2.402,10.972,-2.223,143.396,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
104113,66.154,65.21,48.227,35.852,0.227,59.473,0.086,2.042,6.009,121.805,1.608,-0.185,0.0,21.578,-0.644,1.139,34.688,-0.057,3.095,32.683,0.458,169.576,2,34.323,0.201,-2.73,31.216,0.428,-0.537,65.539,1.37339094711,b
104114,90.539,66.601,80.638,55.14,1.69,146.598,0.818,2.231,0.562,203.232,1.666,-1.268,0.658,33.586,1.283,1.896,55.954,0.691,-2.236,52.354,-0.911,161.982,2,66.909,0.393,0.575,46.783,2.083,2.758,113.692,2.05555686933,b
104115,161.219,36.168,117.677,26.7,-999.0,-999.0,-999.0,2.823,26.7,118.87,1.085,1.41,-999.0,57.025,2.062,0.629,61.845,2.236,-2.188,8.283,-0.337,170.875,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
104116,-999.0,68.819,53.279,1.709,-999.0,-999.0,-999.0,1.923,1.709,55.091,1.133,-1.412,-999.0,25.834,1.843,0.31,29.257,0.47,1.656,44.802,-2.118,99.466,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,5.01453448037,b
104117,92.648,8.477,58.831,55.653,-999.0,-999.0,-999.0,2.1,5.517,129.046,0.797,1.244,-999.0,37.799,-2.012,-2.595,30.133,-1.798,-0.506,27.567,-0.801,153.797,1,61.113,-1.889,1.825,-999.0,-999.0,-999.0,61.113,1.68161144262,b
104118,-999.0,81.123,41.687,4.777,-999.0,-999.0,-999.0,1.35,4.777,61.747,1.106,-1.386,-999.0,29.326,-0.107,3.13,32.421,-1.056,2.171,52.571,-0.596,95.284,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.10473114519,b
104119,199.816,6.52,151.493,57.574,1.112,156.398,1.874,3.18,3.244,290.961,1.603,1.408,0.641,56.809,1.199,0.878,91.044,1.848,-2.292,23.341,-2.433,248.086,2,87.46,2.033,0.148,55.648,0.922,2.607,143.108,0.00150187015894,s
104120,112.511,1.011,81.347,164.854,2.094,190.185,-0.458,1.16,58.873,352.853,0.647,0.975,0.164,89.336,-1.224,2.929,57.774,-0.609,-2.37,40.281,-2.35,377.554,3,82.289,-0.248,0.948,64.493,1.845,0.289,205.743,0.307169523947,b
104121,110.628,65.651,57.406,57.319,-999.0,-999.0,-999.0,2.297,4.914,125.836,1.826,1.276,-999.0,22.634,1.332,2.899,41.333,1.861,0.664,39.588,2.558,135.35,1,61.869,2.355,-1.199,-999.0,-999.0,-999.0,61.869,1.45484847268,b
104122,163.285,100.654,84.422,29.813,-999.0,-999.0,-999.0,2.875,29.813,100.055,3.259,-1.402,-999.0,23.492,-1.955,1.008,76.564,-1.768,-2.406,37.03,0.07,89.945,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.28998903118,b
104123,128.765,54.073,89.377,5.862,-999.0,-999.0,-999.0,3.04,5.862,89.884,1.21,-1.407,-999.0,40.677,1.742,1.239,49.207,1.718,-2.005,15.531,0.716,147.812,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
104124,118.896,48.757,71.665,50.695,-999.0,-999.0,-999.0,2.93,50.695,59.771,0.792,1.388,-999.0,33.345,0.275,1.208,26.426,-1.074,-2.474,33.677,1.896,284.624,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.12324210622,b
104125,162.657,5.173,104.394,2.817,-999.0,-999.0,-999.0,3.154,2.817,103.902,0.533,-1.375,-999.0,67.789,-0.928,0.179,36.113,-0.266,-2.905,34.503,-3.052,238.095,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.018636116672,s
104126,50.47,65.189,48.184,20.253,-999.0,-999.0,-999.0,1.659,24.686,98.755,1.13,-1.204,-999.0,27.261,-0.112,-0.852,30.812,-1.277,-2.034,44.357,2.09,127.71,1,40.683,1.464,0.98,-999.0,-999.0,-999.0,40.683,2.18174275183,b
104127,257.019,85.85,199.947,79.798,-999.0,-999.0,-999.0,3.542,4.868,216.852,4.662,-0.391,-999.0,23.78,-2.292,1.999,110.86,0.32,-1.891,16.909,1.512,149.821,1,82.212,0.863,1.042,-999.0,-999.0,-999.0,82.212,3.33113321043,b
104128,105.064,44.605,67.549,52.179,-999.0,-999.0,-999.0,2.716,48.739,112.984,0.855,1.414,-999.0,37.102,-0.42,2.38,31.708,-0.163,-0.323,36.722,1.101,193.139,1,44.175,-0.265,-3.009,-999.0,-999.0,-999.0,44.175,0.018636116672,s
104129,61.159,39.315,48.83,66.312,-999.0,-999.0,-999.0,1.19,28.704,123.363,1.009,-0.433,-999.0,42.377,-1.881,1.905,42.775,-2.386,2.982,18.903,-1.774,130.929,1,38.211,-3.544,-0.557,-999.0,-999.0,-999.0,38.211,1.86162923115,b
104130,104.824,18.664,78.841,35.848,-999.0,-999.0,-999.0,2.582,3.755,95.036,1.537,-1.163,-999.0,24.806,-0.419,-2.103,38.118,1.33,2.28,5.355,0.857,126.189,1,32.112,-0.454,-0.318,-999.0,-999.0,-999.0,32.112,1.68161144262,b
104131,123.431,29.197,39.475,297.501,-999.0,-999.0,-999.0,0.827,29.157,379.005,0.525,1.41,-999.0,67.124,-0.101,-2.415,35.253,-0.439,3.114,202.355,-2.822,395.453,1,276.628,1.523,0.298,-999.0,-999.0,-999.0,276.628,0.00150270483101,s
104132,104.416,90.033,70.357,40.231,1.071,101.555,10.27,2.176,99.445,224.234,2.616,-0.221,0.0,23.474,0.036,0.341,61.418,-0.644,-1.726,34.669,0.972,209.89,2,98.488,-2.714,1.314,40.854,-3.785,2.478,139.342,0.018636116672,s
104133,102.59,16.062,70.296,74.695,4.066,371.953,-3.573,1.922,29.745,187.795,1.181,1.34,0.541,37.748,-1.654,-2.799,44.574,-2.341,-1.005,23.782,-1.503,237.909,2,73.262,-2.782,2.246,32.213,1.284,0.624,105.474,0.0713571365583,b
104134,255.486,129.395,211.685,37.126,-999.0,-999.0,-999.0,2.618,2.154,250.688,1.415,-1.364,-999.0,89.24,0.903,-2.6,126.243,0.358,1.122,35.695,-1.48,324.532,1,35.205,-2.469,-1.077,-999.0,-999.0,-999.0,35.205,0.00265331133733,s
104135,-999.0,79.491,37.344,19.333,-999.0,-999.0,-999.0,1.029,19.333,70.102,0.762,-0.219,-999.0,39.796,-0.747,2.694,30.306,0.281,2.732,52.261,-0.308,116.719,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,4.42011936059,b
104136,92.814,34.363,68.888,156.722,0.197,304.687,1.648,1.022,75.353,518.895,0.454,0.203,0.0,98.456,1.073,0.154,44.652,1.918,-0.422,40.929,-1.249,530.474,3,171.885,-1.386,2.217,143.326,-1.189,-1.495,375.786,0.358539992008,b
104137,90.341,18.737,46.52,189.655,-999.0,-999.0,-999.0,1.173,18.695,254.737,2.41,1.375,-999.0,24.421,-1.562,1.814,58.85,-0.453,1.435,107.984,1.671,246.771,1,171.467,-0.496,-1.501,-999.0,-999.0,-999.0,171.467,0.018636116672,s
104138,80.067,77.824,76.634,24.518,-999.0,-999.0,-999.0,2.064,24.518,79.077,1.307,-1.353,-999.0,34.283,0.859,1.575,44.793,2.05,-3.023,48.719,-1.054,223.237,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.24955778721,b
104139,284.474,75.317,138.496,102.253,-999.0,-999.0,-999.0,2.879,3.417,248.347,0.465,1.412,-999.0,97.437,-0.645,-1.396,45.26,-1.314,2.087,54.293,-2.471,297.737,1,105.649,-0.825,1.079,-999.0,-999.0,-999.0,105.649,0.74405624723,b
104140,89.979,2.732,69.236,147.924,-999.0,-999.0,-999.0,1.09,2.581,279.074,1.554,0.918,-999.0,50.855,-0.044,-0.395,79.049,-0.821,0.37,28.369,0.427,241.09,1,149.17,0.609,-2.986,-999.0,-999.0,-999.0,149.17,1.68161144262,b
104141,-999.0,122.935,37.577,57.947,-999.0,-999.0,-999.0,0.843,27.062,126.128,1.032,-0.643,-999.0,45.151,0.601,0.837,46.613,0.508,1.674,82.884,-1.169,147.815,1,34.364,1.022,2.905,-999.0,-999.0,-999.0,34.364,0.74405624723,b
104142,-999.0,86.324,56.207,50.662,-999.0,-999.0,-999.0,1.665,25.953,129.443,2.41,-0.565,-999.0,20.215,-2.282,-1.21,48.723,-0.781,-1.93,51.739,2.284,192.096,1,60.505,0.185,0.088,-999.0,-999.0,-999.0,60.505,2.51490432885,b
104143,549.955,84.889,433.741,55.897,2.116,131.335,1.466,4.446,77.19,215.311,1.581,-0.447,0.999,48.614,-2.253,3.109,76.878,1.644,0.968,24.045,-2.494,141.64,2,57.366,2.665,3.059,32.453,0.55,-1.326,89.818,1.45059712875,b
104144,387.754,55.827,242.521,284.759,-999.0,-999.0,-999.0,3.465,10.499,463.117,4.279,-0.101,-999.0,32.635,1.08,-1.281,139.638,-1.34,1.199,178.906,1.555,383.125,1,290.844,-1.13,-1.764,-999.0,-999.0,-999.0,290.844,0.0640607773058,b
104145,126.249,8.216,65.193,229.555,1.006,87.765,-0.19,1.426,59.995,305.897,2.186,0.899,0.0,30.547,0.653,-0.754,66.78,1.717,-1.704,145.148,-1.787,384.112,3,123.796,0.754,1.642,50.689,-0.253,1.533,208.57,0.00150270483101,s
104146,128.702,1.403,95.598,197.674,4.507,929.34,-4.991,1.197,3.127,396.677,0.313,1.037,1.0,151.666,-0.334,-0.542,47.405,-0.287,-1.739,34.308,-1.704,380.328,2,104.119,1.959,2.185,93.486,-2.549,2.197,197.605,0.00150270483101,s
104147,132.069,3.203,53.738,166.982,0.433,89.849,5.291,1.604,2.027,248.306,0.701,1.078,0.0,38.155,1.803,0.59,26.731,0.446,-0.265,111.607,-0.206,232.206,2,106.553,2.094,2.71,76.867,2.527,-2.68,183.42,0.00265331133733,s
104148,126.495,10.184,85.258,28.547,-999.0,-999.0,-999.0,2.608,28.547,86.027,0.756,-0.139,-999.0,48.986,0.962,-2.4,37.04,1.55,1.343,25.77,1.011,169.82,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
104149,131.983,0.866,84.405,169.35,1.892,250.271,-0.329,1.477,3.04,358.514,0.271,0.969,0.916,106.024,1.697,0.93,28.685,0.473,1.757,50.415,1.78,380.821,2,174.827,1.698,-1.573,48.978,-0.194,2.949,223.805,0.00150270483101,s
104150,89.443,22.606,45.688,103.001,2.655,187.904,-1.585,1.68,10.743,169.383,0.871,1.363,0.172,32.741,1.543,-0.447,28.519,1.341,-2.114,63.432,-1.576,307.41,2,65.424,0.906,1.64,42.699,-1.749,2.075,108.123,0.307169523947,b
104151,100.742,8.331,67.159,137.126,1.055,213.997,6.025,1.315,40.9,312.12,0.931,0.633,0.0,49.908,-0.343,-0.798,46.444,0.911,-0.404,44.903,-0.222,389.565,2,162.013,1.983,2.918,53.754,3.038,-0.178,215.768,0.300975113091,b
104152,94.198,36.264,71.682,40.396,1.717,172.148,-0.733,2.276,2.13,186.714,1.694,-1.31,0.838,21.529,1.695,-0.445,36.468,-0.293,0.662,10.626,3.004,197.068,2,83.43,0.927,-2.958,45.288,-0.79,-0.028,128.717,0.00150270483101,s
104153,173.96,83.77,97.363,3.129,-999.0,-999.0,-999.0,3.345,3.129,84.27,2.103,-0.43,-999.0,27.159,0.497,-2.473,57.111,-0.853,0.587,30.724,-2.527,145.437,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,5.55970181452,b
104154,114.017,16.378,77.793,15.459,1.513,275.726,2.079,3.359,53.073,341.837,1.087,1.413,0.675,27.96,0.503,-1.599,30.395,2.102,1.73,9.487,2.737,457.499,3,119.05,2.385,-2.849,93.96,0.872,0.559,283.482,0.0640607773058,b
104155,104.258,20.002,61.037,50.025,-999.0,-999.0,-999.0,2.593,2.566,115.611,0.786,1.379,-999.0,35.695,-1.826,2.887,28.073,-1.927,0.296,38.276,0.916,181.993,1,51.843,0.544,-1.853,-999.0,-999.0,-999.0,51.843,1.68161144262,b
104156,158.579,65.932,128.847,50.103,-999.0,-999.0,-999.0,2.281,1.888,184.643,0.935,-1.329,-999.0,70.477,1.314,1.076,65.926,1.942,-3.015,17.473,-0.354,160.599,1,48.24,2.569,-1.262,-999.0,-999.0,-999.0,48.24,0.00150187015894,s
104157,127.675,18.953,78.552,181.481,4.747,868.247,-5.433,1.279,1.681,340.278,0.915,1.297,0.819,65.948,-0.085,0.177,60.359,0.613,1.248,74.549,0.965,415.192,2,177.021,1.925,-2.546,36.95,-2.822,-1.04,213.971,0.00150270483101,s
104158,129.251,39.93,87.603,73.741,4.145,332.626,-1.769,2.225,2.613,184.533,0.823,1.413,0.683,53.423,-0.582,-1.034,43.993,-0.31,1.174,29.208,-0.008,204.598,2,55.326,0.483,-2.861,31.791,-3.662,2.33,87.117,0.00150270483101,s
104159,95.071,41.201,66.688,24.401,-999.0,-999.0,-999.0,3.337,24.401,57.454,1.582,-1.414,-999.0,22.256,-0.429,-1.342,35.198,0.789,1.764,22.463,-2.875,135.466,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.68161144262,b
104160,64.339,69.093,61.541,5.02,-999.0,-999.0,-999.0,2.195,5.02,53.867,1.473,-1.355,-999.0,21.785,-0.955,0.337,32.083,0.786,-1.0,39.027,2.578,145.396,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.53749142945,b
104161,590.826,97.992,180.08,170.735,2.453,423.897,-0.966,3.425,14.227,362.49,0.934,1.406,0.061,49.297,1.243,-2.822,46.06,-1.315,-0.544,131.076,-1.908,446.201,2,192.664,-0.493,0.943,74.469,1.96,2.912,267.133,1.25351466744,b
104162,104.866,48.071,66.804,0.635,-999.0,-999.0,-999.0,3.102,0.635,68.058,1.494,-1.384,-999.0,27.284,0.707,2.757,40.774,0.815,-0.343,14.189,2.875,124.092,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
104163,82.723,6.877,61.421,29.853,-999.0,-999.0,-999.0,2.538,29.853,64.699,1.36,1.32,-999.0,27.412,0.091,1.739,37.287,0.325,-0.788,8.72,-0.405,110.181,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.68161144262,b
104164,95.82,35.52,39.668,162.68,2.147,170.067,-1.056,1.286,59.391,225.499,1.28,1.107,0.382,26.389,-2.465,2.381,33.768,-1.364,1.718,107.521,2.317,376.208,3,90.145,-1.384,-0.381,39.316,0.763,-1.588,165.342,0.073899129815,b
104165,149.854,5.586,58.293,246.078,2.853,442.728,-1.703,1.219,40.779,397.999,0.444,0.529,0.098,67.52,0.381,0.933,29.97,1.599,0.981,148.686,0.897,470.02,3,200.17,-2.003,-2.105,57.54,0.85,2.842,300.509,0.00150270483101,s
104166,72.748,67.805,59.663,5.088,-999.0,-999.0,-999.0,2.37,5.088,61.897,1.547,-1.361,-999.0,24.301,-1.071,-2.744,37.596,-0.276,1.307,33.42,-1.242,156.664,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.18520311281,b
104167,130.219,50.493,92.201,53.305,0.953,125.753,2.527,2.796,2.65,193.429,0.943,1.264,0.0,36.837,-1.391,2.77,34.749,0.252,0.508,26.794,2.457,223.755,2,85.097,-2.136,-1.28,36.747,-1.183,1.59,121.843,0.018636116672,s
104168,-999.0,72.279,14.554,25.158,-999.0,-999.0,-999.0,0.468,25.158,62.058,1.329,-1.2,-999.0,26.64,-1.794,-2.313,35.417,-1.33,-2.371,36.896,0.818,126.228,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.04418093648,b
104169,101.125,45.78,59.325,91.92,5.527,876.338,-6.855,2.287,25.133,178.588,1.823,1.408,0.913,23.967,0.315,-1.329,43.683,0.052,0.943,59.626,0.013,253.419,2,60.632,-1.879,2.695,50.306,3.647,-1.834,110.938,0.00150270483101,s
104170,136.085,85.032,96.663,28.292,-999.0,-999.0,-999.0,2.935,28.292,99.436,1.548,-1.413,-999.0,39.023,-0.075,0.979,60.413,-0.144,-1.956,40.831,2.272,133.746,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.53685210332,b
104171,-999.0,63.329,51.2,23.03,-999.0,-999.0,-999.0,1.942,23.03,62.116,1.404,-1.374,-999.0,25.842,-1.439,-0.388,36.273,-1.794,1.521,43.128,-2.906,156.479,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.04484221287,b
104172,109.483,4.295,75.736,0.504,-999.0,-999.0,-999.0,3.183,0.504,70.333,0.668,-1.375,-999.0,42.176,0.359,-2.3,28.157,1.244,0.926,14.223,0.711,103.1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
104173,-999.0,99.418,90.341,41.049,-999.0,-999.0,-999.0,2.289,41.049,91.683,0.896,-1.289,-999.0,48.368,-1.18,3.096,43.315,-2.088,0.995,59.188,-1.764,299.71,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.0090747106,b
104174,-999.0,69.887,29.01,2.793,-999.0,-999.0,-999.0,1.267,2.793,49.949,1.495,-1.371,-999.0,20.022,-1.494,0.349,29.927,-1.521,-0.917,42.928,2.673,101.062,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,4.5066352086,b
104175,127.994,93.307,71.139,1.973,-999.0,-999.0,-999.0,2.835,1.973,80.229,2.754,-1.282,-999.0,21.37,-1.665,0.166,58.859,-1.308,2.978,37.271,-0.34,103.323,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,5.02509027127,b
104176,77.377,33.529,62.29,0.422,-999.0,-999.0,-999.0,2.865,0.422,53.923,1.09,-1.413,-999.0,25.799,1.103,1.161,28.124,2.306,-2.522,14.394,-0.553,33.833,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
104177,76.489,32.589,56.808,17.323,-999.0,-999.0,-999.0,3.07,17.323,52.522,1.35,-1.414,-999.0,22.354,-0.827,1.616,30.167,-1.705,-1.725,18.913,-0.223,157.798,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.37339094711,b
104178,70.73,25.722,55.637,25.207,-999.0,-999.0,-999.0,2.466,25.207,62.808,2.068,-1.411,-999.0,20.471,-0.834,1.601,42.337,-0.723,-2.219,5.204,-0.123,122.733,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00150270483101,s
104179,107.622,49.823,75.048,100.414,3.887,381.017,-2.997,1.74,1.721,209.61,1.002,1.292,0.822,47.429,-2.344,-2.495,47.541,-1.743,2.155,37.706,-2.87,233.85,2,73.114,1.06,0.356,41.528,-2.827,-0.651,114.641,0.309795155685,b
104180,57.212,47.651,43.124,38.351,3.563,273.742,-2.823,1.529,3.721,158.269,1.19,-0.675,0.882,28.494,-0.177,2.17,33.913,-0.04,0.647,17.098,-2.785,224.106,2,65.076,-1.189,-1.582,30.786,2.374,1.43,95.862,1.87168527826,b
104181,103.556,6.336,55.331,69.091,5.387,860.266,-7.178,2.429,10.445,216.168,1.128,0.7,0.827,27.757,-0.806,3.126,31.313,-0.895,-0.731,58.725,-0.583,371.127,3,80.647,-2.414,1.624,41.801,2.973,-2.707,157.097,0.0640607773058,b
104182,-999.0,64.295,39.405,2.099,-999.0,-999.0,-999.0,1.588,2.099,55.379,1.276,-1.408,-999.0,24.328,0.762,-0.737,31.051,0.992,-2.308,37.572,1.523,80.199,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.40651651445,b
104183,111.873,10.519,77.216,3.512,-999.0,-999.0,-999.0,3.026,3.512,77.744,0.596,-1.378,-999.0,48.716,-1.737,1.883,29.028,-2.22,-1.414,23.989,-1.012,143.556,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
104184,43.856,56.61,37.415,25.799,-999.0,-999.0,-999.0,1.332,25.799,56.609,1.139,-1.041,-999.0,26.46,-1.083,1.342,30.149,-0.187,2.328,33.623,-1.765,173.794,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.63865976128,b
104185,92.222,24.452,58.897,33.401,-999.0,-999.0,-999.0,2.89,2.396,91.703,1.05,-1.393,-999.0,28.941,-0.3,-1.342,30.39,-0.223,2.053,35.939,1.295,97.013,1,32.371,0.949,-1.573,-999.0,-999.0,-999.0,32.371,0.309795155685,b
104186,171.371,69.574,153.021,32.714,-999.0,-999.0,-999.0,3.122,32.714,71.155,1.198,-1.167,-999.0,32.367,1.677,2.511,38.787,-1.31,1.602,36.435,-0.762,199.568,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.75480966614,b
104187,97.955,25.683,56.161,55.262,-999.0,-999.0,-999.0,2.567,2.529,110.472,1.016,1.395,-999.0,28.614,-1.192,2.294,29.073,-1.567,-1.45,39.43,-2.228,122.783,1,52.786,1.872,0.784,-999.0,-999.0,-999.0,52.786,0.00150270483101,s
104188,68.79,45.711,54.717,29.872,-999.0,-999.0,-999.0,1.829,29.872,69.723,1.401,-1.332,-999.0,29.038,-1.946,-2.897,40.685,-1.725,1.571,20.822,-0.235,150.144,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.47933759112,b
104189,-999.0,83.481,36.408,27.027,-999.0,-999.0,-999.0,1.372,27.027,59.63,1.756,-0.87,-999.0,21.638,-1.907,2.037,37.992,-1.763,-2.882,46.033,0.383,158.841,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,2.09583427386,b
104190,-999.0,110.677,93.621,7.784,-999.0,-999.0,-999.0,2.224,7.784,105.012,1.797,-1.353,-999.0,37.544,-1.116,2.824,67.469,-1.725,-1.32,49.201,1.257,115.717,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00265331133733,s
104191,64.466,4.553,44.34,146.169,1.983,363.439,0.844,0.915,57.938,363.929,2.333,0.868,0.274,31.531,0.471,0.292,73.575,-0.223,-0.305,45.973,-0.383,511.113,2,177.892,-0.36,-2.569,80.932,-2.344,1.168,258.823,0.0713571365583,b
104192,107.62,58.823,93.847,3.036,-999.0,-999.0,-999.0,2.463,3.036,99.389,0.841,-1.412,-999.0,53.976,-1.962,2.111,45.413,-1.744,-0.342,32.439,-2.088,98.877,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
104193,56.893,84.748,48.67,50.746,-999.0,-999.0,-999.0,1.484,2.433,123.814,1.158,-0.579,-999.0,32.952,-0.794,0.473,38.147,-0.38,-0.952,48.807,1.81,142.158,1,52.715,-0.125,-2.503,-999.0,-999.0,-999.0,52.715,1.97847500764,b
104194,156.856,2.001,116.129,36.107,5.435,927.832,-4.46,2.84,3.949,228.016,1.361,0.75,0.344,44.395,-0.014,3.035,60.417,-1.095,-0.622,7.469,-0.528,240.734,2,70.352,-1.007,2.769,52.853,4.428,0.223,123.205,0.00150270483101,s
104195,171.192,105.081,94.341,13.679,-999.0,-999.0,-999.0,3.299,13.679,82.151,2.401,-1.133,-999.0,24.155,-2.274,2.576,57.996,-0.854,-0.402,47.607,2.767,152.755,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.58897115671,b
104196,119.737,60.252,85.695,7.936,-999.0,-999.0,-999.0,3.03,7.936,82.351,1.358,-1.226,-999.0,34.931,1.513,3.006,47.42,0.843,-0.322,19.162,2.751,148.99,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
104197,148.409,40.242,100.616,76.112,4.354,326.244,-4.731,2.388,1.575,174.341,1.409,1.414,0.999,41.294,1.169,1.159,58.188,0.169,-1.01,27.914,0.036,188.22,2,37.716,2.275,3.012,37.143,-2.08,3.022,74.859,0.00150270483101,s
104198,170.385,57.865,132.782,73.764,-999.0,-999.0,-999.0,2.561,47.522,190.504,1.868,0.086,-999.0,34.322,2.358,-1.33,64.123,0.271,-2.813,16.064,-0.567,342.304,1,92.059,1.52,0.476,-999.0,-999.0,-999.0,92.059,0.74405624723,b
104199,132.25,18.235,86.198,27.872,4.348,485.148,-4.661,2.886,22.823,201.885,0.72,1.401,0.602,50.773,1.02,-0.558,36.538,1.293,2.316,23.024,1.676,210.874,2,75.139,1.919,-3.013,39.436,-2.429,-0.024,114.574,0.00150270483101,s
104200,142.192,0.757,44.903,255.942,5.089,1376.27,-6.468,1.36,39.568,332.683,0.657,0.99,1.0,44.003,-0.035,-0.893,28.902,0.073,-2.249,214.36,-2.259,334.884,3,123.334,-2.458,1.128,95.792,2.632,1.096,259.777,0.00150270483101,s
104201,149.979,26.945,108.607,1.337,-999.0,-999.0,-999.0,3.309,1.337,89.929,1.066,-1.414,-999.0,43.525,-0.24,-0.685,46.404,1.031,2.543,5.45,0.522,83.1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.018636116672,s
104202,-999.0,81.342,16.27,2.232,-999.0,-999.0,-999.0,0.558,2.232,58.292,0.993,-1.401,-999.0,29.255,1.307,-1.311,29.037,1.607,-1.781,57.999,1.628,98.614,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.23310196198,b
104203,-999.0,64.536,82.649,60.508,-999.0,-999.0,-999.0,3.665,8.897,119.347,1.511,1.414,-999.0,22.446,0.969,1.136,33.911,-0.951,-2.025,59.359,2.653,198.013,1,62.99,-2.123,-0.16,-999.0,-999.0,-999.0,62.99,2.50725255431,b
